2.0,"2019-08-14 13:32:42.000000","2019-08-14 14:37:54.000000",1.0,26.89,1.0,N,138.0,118.0,2.0,75.5,0.0,0.5,0.0,24.48,0.3,103.28,2.5
2.0,"2019-08-14 14:08:14.000000","2019-08-14 15:00:23.000000",1.0,19.58,1.0,N,162.0,118.0,1.0,57.5,0.0,0.5,15.83,18.36,0.3,94.99,2.5
1.0,"2019-08-14 19:53:57.000000","2019-08-14 20:26:35.000000",1.0,17.3,1.0,N,234.0,118.0,1.0,47.5,3.0,0.5,10.0,18.36,0.3,79.66,2.5
1.0,"2019-08-14 22:39:30.000000","2019-08-14 23:31:03.000000",1.0,22.0,1.0,N,164.0,118.0,1.0,64.5,3.0,0.5,16.1,12.24,0.3,96.64,2.5
2.0,"2019-08-14 22:59:58.000000","2019-08-15 22:39:38.000000",2.0,22.62,1.0,N,162.0,118.0,1.0,62.5,0.5,0.5,12.0,18.36,0.3,96.66,2.5
1.0,"2019-08-15 15:09:36.000000","2019-08-15 15:56:18.000000",0.0,16.2,1.0,N,234.0,118.0,1.0,48.0,2.5,0.5,20.0,18.36,0.3,89.66,2.5
2.0,"2019-08-15 21:58:36.000000","2019-08-15 22:34:37.000000",1.0,17.59,1.0,N,87.0,118.0,1.0,49.0,0.5,0.5,14.23,18.36,0.3,85.39,2.5
2.0,"2019-08-16 00:17:57.000000","2019-08-16 00:45:53.000000",1.0,16.5,1.0,N,231.0,118.0,1.0,45.5,0.5,0.5,13.53,18.36,0.3,81.19,2.5
2.0,"2019-08-16 00:27:58.000000","2019-08-16 01:06:03.000000",1.0,21.61,1.0,N,162.0,118.0,1.0,59.5,0.5,0.5,12.5,18.36,0.3,94.16,2.5
1.0,"2019-08-16 14:12:08.000000","2019-08-16 15:03:29.000000",1.0,17.3,1.0,N,186.0,118.0,1.0,53.0,2.5,0.5,3.0,18.36,0.3,77.66,2.5
2.0,"2019-08-16 16:39:15.000000","2019-08-16 17:46:58.000000",2.0,25.33,1.0,N,132.0,118.0,2.0,71.0,1.0,0.5,0.0,12.24,0.3,85.04,0.0
1.0,"2019-08-16 22:09:40.000000","2019-08-16 22:58:35.000000",1.0,20.3,1.0,N,170.0,118.0,1.0,60.0,3.0,0.5,10.0,18.36,0.3,92.16,2.5
1.0,"2019-08-17 03:52:56.000000","2019-08-17 03:53:25.000000",1.0,0.0,5.0,N,118.0,118.0,1.0,30.0,0.0,0.0,5.0,0.0,0.3,35.3,0.0
2.0,"2019-08-18 03:19:08.000000","2019-08-18 04:02:16.000000",1.0,18.22,1.0,N,158.0,118.0,1.0,53.5,0.5,0.5,5.0,12.24,0.3,74.54,2.5
2.0,"2019-08-18 13:22:10.000000","2019-08-18 14:25:38.000000",1.0,28.08,1.0,N,132.0,118.0,2.0,76.0,0.0,0.5,0.0,12.24,0.3,89.04,0.0
2.0,"2019-08-18 13:20:52.000000","2019-08-18 14:17:37.000000",1.0,26.04,1.0,N,132.0,118.0,2.0,70.0,0.0,0.5,0.0,12.24,0.3,83.04,0.0
2.0,"2019-08-19 02:35:02.000000","2019-08-19 03:08:28.000000",1.0,23.0,1.0,N,163.0,118.0,1.0,61.0,0.5,0.5,0.0,12.24,0.3,77.04,2.5
2.0,"2019-08-19 10:30:52.000000","2019-08-19 10:51:32.000000",1.0,6.88,1.0,N,23.0,118.0,1.0,22.0,0.0,0.5,0.0,0.0,0.3,22.8,0.0
2.0,"2019-08-19 18:51:35.000000","2019-08-19 19:39:15.000000",1.0,28.92,1.0,N,132.0,118.0,1.0,77.0,1.0,0.5,0.0,12.24,0.3,91.04,0.0
1.0,"2019-08-19 22:40:55.000000","2019-08-19 23:26:31.000000",4.0,25.0,1.0,N,138.0,118.0,1.0,68.0,0.5,0.5,16.3,12.24,0.3,97.84,0.0
1.0,"2019-08-20 00:03:14.000000","2019-08-20 00:35:52.000000",1.0,21.3,1.0,N,170.0,118.0,1.0,57.5,3.0,0.5,9.5,18.36,0.3,89.16,2.5
2.0,"2019-08-20 09:02:22.000000","2019-08-20 09:43:14.000000",1.0,23.45,1.0,N,132.0,118.0,1.0,62.0,0.0,0.5,15.01,12.24,0.3,90.05,0.0
1.0,"2019-08-20 14:30:46.000000","2019-08-20 15:12:12.000000",4.0,24.0,1.0,N,132.0,118.0,1.0,64.0,0.0,0.5,11.96,12.24,0.3,89.0,0.0
2.0,"2019-08-20 16:08:06.000000","2019-08-20 17:05:25.000000",2.0,29.58,1.0,N,132.0,118.0,1.0,79.5,1.0,0.5,5.5,12.24,0.3,99.04,0.0
2.0,"2019-08-20 20:57:20.000000","2019-08-20 21:36:32.000000",2.0,19.24,1.0,N,237.0,118.0,1.0,53.5,0.5,0.5,17.38,12.24,0.3,86.92,2.5
1.0,"2019-08-20 20:30:13.000000","2019-08-20 20:56:48.000000",1.0,13.9,1.0,N,125.0,118.0,2.0,38.5,3.0,0.5,0.0,18.36,0.3,60.66,2.5
1.0,"2019-08-20 21:37:58.000000","2019-08-20 22:26:08.000000",1.0,27.6,1.0,N,132.0,118.0,2.0,76.0,0.5,0.5,0.0,12.24,0.3,89.54,0.0
1.0,"2019-08-21 00:31:37.000000","2019-08-21 01:30:14.000000",1.0,21.4,1.0,N,162.0,118.0,1.0,67.5,3.0,0.5,0.0,12.24,0.3,83.54,2.5
2.0,"2019-08-21 00:55:22.000000","2019-08-21 01:34:45.000000",1.0,15.45,1.0,N,68.0,118.0,1.0,47.0,0.5,0.5,2.25,12.24,0.3,65.29,2.5
1.0,"2019-08-21 14:35:10.000000","2019-08-21 15:26:42.000000",2.0,28.7,1.0,N,132.0,118.0,1.0,77.0,0.0,0.5,18.0,12.24,0.3,108.04,0.0
2.0,"2019-08-21 16:58:45.000000","2019-08-21 18:00:47.000000",3.0,22.91,1.0,N,230.0,118.0,1.0,67.5,1.0,0.5,0.0,18.36,0.3,90.16,2.5
2.0,"2019-08-21 23:08:13.000000","2019-08-21 23:42:08.000000",2.0,24.44,1.0,N,132.0,118.0,1.0,64.0,0.5,0.5,8.0,12.24,0.3,85.54,0.0
2.0,"2019-08-22 00:56:29.000000","2019-08-22 01:35:28.000000",1.0,25.81,1.0,N,138.0,118.0,1.0,70.0,0.5,0.5,10.0,12.24,0.3,93.54,0.0
2.0,"2019-08-22 02:21:50.000000","2019-08-22 02:58:01.000000",2.0,21.5,1.0,N,162.0,118.0,1.0,58.5,0.5,0.5,12.0,18.12,0.3,92.42,2.5
2.0,"2019-08-22 07:49:09.000000","2019-08-22 08:32:03.000000",1.0,28.8,1.0,N,132.0,118.0,1.0,76.5,0.0,0.5,17.91,12.24,0.3,107.45,0.0
2.0,"2019-08-22 14:51:37.000000","2019-08-22 15:40:55.000000",1.0,25.8,1.0,N,132.0,118.0,1.0,69.0,0.0,0.5,5.0,12.24,0.3,87.04,0.0
2.0,"2019-08-22 15:32:30.000000","2019-08-22 16:54:58.000000",1.0,26.41,1.0,N,74.0,118.0,2.0,78.5,0.0,0.5,0.0,12.24,0.3,94.04,2.5
2.0,"2019-08-22 18:15:27.000000","2019-08-22 19:26:03.000000",3.0,25.09,1.0,N,132.0,118.0,1.0,71.5,1.0,0.5,17.11,12.24,0.3,102.65,0.0
2.0,"2019-08-22 21:29:45.000000","2019-08-22 22:37:18.000000",1.0,21.12,1.0,N,162.0,118.0,1.0,67.5,0.5,0.5,5.0,18.36,0.3,94.66,2.5
